Island_Name,RasterAddress_1km,DepthBin_5m,Depth_m_mn,Longitude_mn,Latitude_mn,Longitude_ras,Latitude_ras,AreaSurveyed_m2_sum,PercentLiveCoralCover_mean,PercentLiveCoralCover_sd,PercentLiveCoralCover_N,PctCoralUnbleached_mean,PctCoralUnbleached_sd,PctCoralUnbleached_N,PctCoralPartialBleached_mean,PctCoralPartialBleached_sd,PctCoralPartialBleached_N,PctCoralFullyBleached_mean,PctCoralFullyBleached_sd,PctCoralFullyBleached_N,PctAffected_mean,PctAffected_sd,PctAffected_N,DHW.MeanMax_Degree_Heating_Weeks_MO03,DHW.MeanMax_Degree_Heating_Weeks_YR10YR01,mean_PAR_MODIS_Daily_MO03,mean_kdPAR_VIIRS_Weekly_MO03,mean_weekly_range_SST_CRW_Daily_ALLB4,Prop_BleachResTaxa,OTP_MHI_OSDS_TotalEffluent,LBSP_AgGolf_runoff_01_sc,LBSP_Urban_runoff_01_sc,WaveEnergy_MN1979.2012,TourRec_DirectHuman_10yrAvgPUD,Depth_m_mn_sc,Correlation_Weight
Maui,14240,"(5,10]",5.704260466,-156.6937303,20.94075455,-156.6897764,20.94018482,30216.7,13.375,21.10045418,4,66.25,11.08677891,4,16.875,6.25,4,16.875,7.465197028,4,33.75,11.08677891,4,6.75,0,46.11266078,0.062388889,2.481320759,11.64230062,945.0319083,1.211978848,0.057071473,7668.532482,220.6999969,-0.678657633,0.117198203
Maui,15180,"[0,5]",4.950982616,-156.6871165,20.9046537,-156.6897764,20.90463549,32089.7,13.25,10.31584542,4,37.5,2.886751346,4,33.125,2.393567769,4,29.375,1.25,4,62.5,2.886751346,4,6.75,0,46.23019752,0.058482407,2.481320759,4.500530773,28424.94668,1.747104208,0.094725599,12.33235323,175,-0.897051066,0.450108239
Maui,17774,"(10,15]",11.13196752,-156.6088644,20.80537634,-156.6086504,20.80377043,5476.9,62.5,0,3,52.83666667,7.001073727,3,23.65333333,7.116216223,3,23.51,12.63666491,3,47.16333333,7.001073727,3,7.939999962,0.565999991,47.07643964,0.051960834,2.501094336,12.24150007,2527.557246,-0.92826421,-0.546287465,39.89117721,33.70000076,0.89496567,0.160728289
Maui,18011,"[0,5]",4.365393535,-156.5923554,20.79635113,-156.5906224,20.79872955,7352.7,54.16666667,11.81453907,3,50,2.5,3,30,4.330127019,3,20,2.5,3,50,2.5,3,7.429999828,0.460000008,47.07643964,0.0515155,2.510377272,9.221071023,236.3633926,-1.002554195,-0.708489758,38.69705949,16.20000076,-1.066827477,0.450108239
Maui,22728,"(5,10]",5.964737847,-156.4391301,20.61584685,-156.4373844,20.61713757,6786.6,37.5,5,3,91.16666667,3.175426481,3,5.166666667,2.254624876,3,3.666666667,1.527525232,3,8.833333333,3.175426481,3,9.084000015,0.308000007,39.64852119,0.052657143,2.518716934,2.307560997,1986.683791,1.796872115,0.158056576,34.52647125,36.5,-0.603138952,0.354368336
Maui,22963,"(5,10]",8.266229725,-156.4397865,20.60682163,-156.4373844,20.60333865,7484,9.166666667,3.818813079,3,92.83333333,1.258305739,3,4.166666667,1.258305739,3,3,0,3,7.166666667,1.258305739,3,9.084000015,0.308000007,39.64852119,0.052657143,2.518716934,6.157214634,709.9360078,0.809460269,-0.115662796,34.37941242,16.30000114,0.064119102,0.89427439
Maui,13535,"(5,10]",8.754357808,-156.6876167,20.96783019,-156.6897764,20.96454125,13304.4,1.55,1.343502884,2,63.6,12.30365799,2,30.1,14.14213562,2,6.3,1.838477631,2,36.4,12.30365799,2,6.71999979,0,46.00127149,0.0672,2.477547088,6.045347903,4438.925677,-0.210047725,-0.151773025,11725.00902,79.40000153,0.205639217,0.07467532
Maui,14004,"(5,10]",7.050694392,-156.6944133,20.94977977,-156.6987904,20.9462675,13391.9,18.75,1.767766953,2,71.75,9.545941546,2,15.75,6.01040764,2,12.5,3.535533906,2,28.25,9.545941546,2,6.75,0,46.11266078,0.062388889,2.481320759,13.25758437,419.1251538,0.646891124,-0.006467342,10013.17664,127.9000015,-0.288293934,0.09624819
Maui,14475,"(5,10]",6.700227441,-156.6940133,20.93172934,-156.6897764,20.93311718,15800.8,0.05,0.070710678,2,75,35.35533906,2,25,35.35533906,2,0,0,2,25,35.35533906,2,6.75,0,46.11266078,0.062388889,2.481320759,7.786766137,14785.09406,1.634986665,0.089912106,7000.303058,412.7999878,-0.389902764,0.025987011
Maui,14944,"[0,5]",3.591574447,-156.6966737,20.91367891,-156.6987904,20.91426753,14671,35,3.535533906,2,50,0,2,25,0,2,25,0,2,50,0,2,6.75,0,46.23019752,0.058482407,2.481320759,14.23324364,7418.380302,1.69320303,0.077663965,3568.347118,408.7999878,-1.291176311,1
Maui,14945,"[0,5]",4.398392654,-156.6934966,20.91367891,-156.6897764,20.91114191,14531,31.25,5.303300859,2,40,7.071067812,2,32.5,3.535533906,2,27.5,3.535533906,2,60,7.071067812,2,6.75,0,46.23019752,0.058482407,2.481320759,5.900939562,13354.9154,1.69845066,0.079325072,3568.347118,248.5454395,-1.057260236,0.129935057
Maui,17772,"(5,10]",9.511319928,-156.6239787,20.80537634,-156.6266784,20.80654686,4883.1,43.75,5.303300859,2,38.75,8.838834765,2,35,3.535533906,2,26.25,5.303300859,2,61.25,8.838834765,2,7.939999962,0.565999991,47.07643964,0.051960834,2.501094336,10.73921006,2501.449706,-0.819596239,-0.292764756,38.38529488,29,0.425100809,0.103948045
Maui,17773,"(10,15]",10.51949209,-156.6159768,20.80537634,-156.6176644,20.80224275,5036.8,68.75,8.838834765,2,63.75,1.767766953,2,25,0,2,11.25,1.767766953,2,36.25,1.767766953,2,7.939999962,0.565999991,47.07643964,0.051960834,2.501094336,7.748006931,3158.990014,-0.866125187,-0.398076022,38.38529488,30.27664036,0.717394258,0.519740226
Maui,17773,"[0,5]",4.749442727,-156.6205061,20.80537634,-156.6176644,20.80438049,4618.5,35,0,2,28.75,8.838834765,2,35,7.071067812,2,36.25,1.767766953,2,71.25,8.838834765,2,7.939999962,0.565999991,47.07643964,0.051960834,2.501094336,7.387988446,3131.333063,-0.842521843,-0.344750471,38.38529488,29,-0.955482345,0.103948045
Maui,19200,"(5,10]",8.395623172,-156.4635253,20.75122506,-156.4644264,20.74860509,3846.7,26.3,37.05239533,2,76.25,12.37436867,2,13.75,8.838834765,2,10,3.535533906,2,23.75,12.37436867,2,5.480000019,0,46.07267592,0.055316667,2.481320831,12.1541731,6278.339616,0.146427388,0.225179919,40.39117729,47.26347583,0.101633386,0.074248604
Maui,19435,"(5,10]",6.62317981,-156.4619317,20.74219984,-156.4644264,20.74576416,3897.2,0.05,0.070710678,2,70,42.42640687,2,0,0,2,30,42.42640687,2,30,42.42640687,2,8.239999771,0.790000021,45.33282384,0.055316667,2.531132104,4.325369629,6902.110213,0.113422979,0.14320011,44.27941267,117.3000031,-0.412240732,0.021655843
Maui,19436,"[0,5]",3.436172193,-156.4595928,20.74219984,-156.4554124,20.73972496,3849.6,18.75,5.303300859,2,48.75,5.303300859,2,35,7.071067812,2,16.25,1.767766953,2,51.25,5.303300859,2,8.239999771,0.790000021,45.33282384,0.055316667,2.531132104,4.470133437,6902.110213,0.29181061,0.26726316,44.27941267,117.3000031,-1.336231176,0.173246742
Maui,19906,"[0,5]",4.588731247,-156.4549281,20.72414942,-156.4554124,20.72752499,4065.3,14.5,7.778174593,2,60,7.071067812,2,25,7.071067812,2,15,0,2,40,7.071067812,2,8.239999771,0.790000021,45.17388955,0.056727778,2.531132104,3.7934536,3049.885716,1.15356222,0.138147152,43.94705968,74.80000305,-1.002076483,0.129935057
Maui,22493,"(5,10]",5.80677063,-156.441165,20.62487206,-156.4373844,20.62158244,4787.9,21.25,8.838834765,2,91,0,2,5,0,2,4,0,2,9,0,2,9.084000015,0.308000007,39.64852119,0.052657143,2.518716934,2.15700091,3448.185992,2.757505997,0.427991016,39.21176548,103,-0.648937462,1
Maui,23199,"(5,10]",8.131504993,-156.4315621,20.59779642,-156.4283704,20.59541111,3547.4,12.5,0,2,98,0,2,1,0,2,1,0,2,2,0,2,9.25,0,39.64852119,0.052657143,2.524905619,1.926752193,124.9860801,-0.221327932,-0.402960911,29.46176543,11.30000019,0.02505915,1
Maui,14004,"(10,15]",10.3632,-156.69955,20.94977977,-156.6987904,20.94925,15,NA,NA,1,56.38,NA,1,10.07,NA,1,33.56,NA,1,43.62,NA,1,6.75,0,46.11266078,0.062388889,2.481320759,5.154094878,254.6479187,-0.061589843,-0.351735934,10013.17664,130.1171044,0.672081407,0.055967117
Maui,14474,"(5,10]",6.209533484,-156.6951183,20.93172934,-156.6987904,20.92988071,8094,0,NA,1,100,NA,1,0,NA,1,0,NA,1,0,NA,1,6.75,0,46.11266078,0.062388889,2.481320759,6.190519576,7154.455162,1.612551638,0.080175336,7315.161888,412.7999878,-0.532166788,0.055967117
Maui,14944,"(10,15]",10.3632,-156.69501,20.91367891,-156.6987904,20.91035,15,NA,NA,1,46.19,NA,1,15.74,NA,1,38.07,NA,1,53.81,NA,1,6.75,0,46.23019752,0.058482407,2.481320759,7.931547738,7418.380302,1.761663743,0.099334222,3568.347118,408.7999878,0.672081407,0.055967117
Maui,14944,"(5,10]",9.7536,-156.69682,20.91367891,-156.6987904,20.91294,20,NA,NA,1,44.75,NA,1,11.28,NA,1,43.97,NA,1,55.25,NA,1,6.75,0,45.8995508,0.056699219,2.481320759,14.23324364,7418.380302,1.69320303,0.077663965,3568.347118,408.7999878,0.495343651,0.055967117
Maui,14945,"(5,10]",8.619008491,-156.6916792,20.91367891,-156.6897764,20.90921045,6631.5,5,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1,6.75,0,46.23019752,0.058482407,2.481320759,0.848798967,13354.9154,1.734981566,0.090888369,439.1235373,213.2257841,0.166398183,0.055967117
Maui,15180,"(5,10]",6.34914065,-156.6901313,20.9046537,-156.6897764,20.90900809,6171.9,1.5,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1,6.75,0,46.23019752,0.058482407,2.481320759,1.126310541,20643.78849,1.544233002,0.030509867,12.33235323,175,-0.4916913,0.055967117
Maui,15650,"(10,15]",10.3632,-156.69002,20.88660327,-156.6897764,20.88515,15,NA,NA,1,33.67,NA,1,17.09,NA,1,49.25,NA,1,66.33,NA,1,7.099999905,0,46.23019752,0.055133148,2.482075637,2.375922442,14683.3823,1.220144775,-0.016804429,17.25588268,331.7000122,0.672081407,0.055967117
Maui,15650,"(5,10]",9.7536,-156.69148,20.88660327,-156.6897764,20.88262,16,NA,NA,1,48.15,NA,1,18.52,NA,1,33.33,NA,1,51.85,NA,1,7.099999905,0,45.8995508,0.053496511,2.482075637,2.694946879,14683.3823,1.123469193,-0.060661217,17.25588268,331.7000122,0.495343651,0.055967117
Maui,17537,"(5,10]",9.4488,-156.63087,20.81440156,-156.6266784,20.81472,15,NA,NA,1,35.42,NA,1,10.42,NA,1,54.17,NA,1,64.58,NA,1,7.939999962,0.565999991,47.26592756,0.050500001,2.501094336,4.706306893,2347.040956,-0.785828017,-0.213081627,35.98235371,24.39999962,0.406974773,0.055967117
Maui,17775,"[0,5]",4.859377157,-156.5997932,20.80537634,-156.5996364,20.80298887,2382,65,NA,1,57.5,NA,1,25,NA,1,17.5,NA,1,42.5,NA,1,7.569999909,0.461499998,47.07643964,0.0515155,2.50384906,3.668449156,790.9211696,-0.968687812,-0.626583855,39.89117721,21.60000038,-0.9236097,0.055967117
Maui,18010,"(5,10]",8.715623181,-156.5968112,20.79635113,-156.5996364,20.80073609,2772,37.5,NA,1,30,NA,1,50,NA,1,20,NA,1,70,NA,1,7.429999828,0.460000008,47.07643964,0.0515155,2.510377272,7.558367115,46.50476397,-1.003471855,-0.727180816,39.89117721,18.20287236,0.194409114,0.055967117
Maui,18011,"(10,15]",10.32448304,-156.5864472,20.79635113,-156.5906224,20.79207378,1293,15,NA,1,30,NA,1,45,NA,1,25,NA,1,70,NA,1,7.429999828,0.460000008,47.07643964,0.0515155,2.510377272,1.399025087,324.4321276,-1.002104384,-0.702232844,38.69705949,17.10000038,0.660856426,0.055967117
Maui,19670,"(5,10]",8.8392,-156.46085,20.73317463,-156.4644264,20.73229,15,NA,NA,1,62.73,NA,1,11.52,NA,1,25.76,NA,1,37.27,NA,1,8.239999771,0.790000021,45.33282384,0.056727778,2.531132104,13.79346583,2890.563161,0.396941156,0.096360095,45.47941269,89.80000305,0.230237017,0.055967117
Maui,19670,"[0,5]",3.37500006,-156.4599677,20.73317463,-156.4644264,20.73539758,2012.9,25,NA,1,52.5,NA,1,32.5,NA,1,15,NA,1,47.5,NA,1,8.239999771,0.790000021,45.33282384,0.056727778,2.531132104,5.957369389,2890.563161,0.565889206,0.185582388,45.47941269,89.80000305,-1.353966454,0.055967117
Maui,20142,"(5,10]",9.144,-156.44888,20.7151242,-156.4463984,20.71268,11.3,NA,NA,1,47.62,NA,1,19.73,NA,1,32.65,NA,1,52.38,NA,1,7.370000045,0.526666681,45.17388955,0.056022222,2.504968607,2.057391621,21185.40897,2.704520115,0.460557637,44.71764782,184.5999908,0.318605895,0.055967117
Oahu,248,"[0,5]",0.9144,-157.833687,21.47324218,-157.8345542,21.47651608,900,50.93384615,26.12187766,13,43.703,14.30198203,13,39.67,11.60430811,13,17.48153846,13.21002135,13,57.15153846,12.49187659,13,4.130000114,0.769999981,42.85553852,0.073533334,2.400377346,3.124585869,19048.71326,-0.932545197,-0.470705504,231708.3828,24.89999962,-2.067353811,0.187516866
Oahu,2376,"[0,5]",2.4384,-157.7149238,21.39201525,-157.7173722,21.39355615,130,36.19473077,13.71333833,13,48.34532615,15.86538839,13,16.17900462,8.925865893,13,25.09665077,16.01615008,13,41.27538462,20.38028484,13,5.389999866,0.150000006,44.85910611,0.0638,2.439622591,0.315641327,381.2008333,0.346596887,2.199942763,181334.8908,193.6000061,-1.625509421,0.114936448
Oahu,249,"[0,5]",1.2192,-157.82486,21.47324218,-157.8255402,21.47630583,17331.4,74.25532669,15.17285081,12,55.04223095,20.96337747,12,33.69661175,15.66473314,12,11.26467664,10.35729963,12,44.96166667,19.98694794,12,4.130000114,0.769999981,42.98074616,0.073533334,2.400377346,2.364580997,1067.470367,-0.993716512,-0.720859316,241280.2359,20.79999924,-1.978984933,0.112600543
Oahu,484,"[0,5]",0.6096,-157.8230298,21.46421696,-157.8255402,21.460476,19014.8,71.53555801,23.48900263,12,49.44134,21.00370326,12,40.67454545,13.15008165,12,12.39377167,8.606934319,12,49.67916667,20.25596409,12,4.130000114,0.769999981,42.6783385,0.073533334,2.400377346,2.851123286,2837.351038,-0.777507102,-0.30398491,245548.0918,27.70000076,-2.155722689,0.111105114
Oahu,1193,"[0,5]",0.9144,-157.7912696,21.43714132,-157.7894842,21.435575,700,51.30636364,19.2351539,11,41.274,18.28307001,11,35.86818182,15.45830703,11,19.79181818,15.10328429,11,55.66,20.10590709,11,4.239999771,0.600000024,43.28796643,0.073681819,2.409622552,3.622695777,2533.350873,0.095760789,0.561825945,231580.4886,84,-2.067353811,0.10716896
Oahu,722,"[0,5]",0.9144,-157.8004111,21.45519175,-157.7984982,21.45235222,246.5914,73.33910681,14.44520142,9,58.22384734,10.03337577,9,32.56738801,10.66770005,9,6.011414355,7.535329931,9,38.82,12.87158887,9,4.130000114,0.769999981,44.63606708,0.072375758,2.400377346,4.332369522,1367.094683,-0.870963313,-0.607289031,231387.0122,19.70000076,-2.067353811,0.151420766
Oahu,1428,"[0,5]",0.9144,-157.7902622,21.42811611,-157.7894842,21.42789,420,36.11111111,18.50300276,9,59.83333333,31.73273809,9,21.44444444,19.59662669,9,26.55555556,22.31653597,9,48.02666667,28.33088024,9,4.239999771,0.600000024,43.7667837,0.072768182,2.409622552,2.859106569,3359.468872,1.601294769,2.389100955,231580.4886,99.09999847,-2.067353811,0.068795104
Oahu,4702,"[0,5]",3.325523868,-157.9344862,21.30176311,-157.9337082,21.30175537,9776.6,4.42,2.243211983,5,79.1,5.236888389,5,19,4.541475531,5,1.9,0.894427191,5,20.9,5.236888389,5,5.496666749,1.156666666,44.74130541,0.058913333,2.504088072,1.151649934,50.98639849,1.795394176,3.608470526,27007.05037,9.5,-1.368310796,0.277401004
Oahu,4939,"(5,10]",5.840833471,-157.9148601,21.2927379,-157.9156802,21.2948528,12020.5,30,8.477912479,5,88.28,4.197261012,5,11.5,4.183300133,5,0.22,0.258843582,5,11.72,4.197261012,5,5.550000191,1.25999999,44.74130541,0.058394537,2.510377416,0.413125345,0,-0.504312131,0.01012669,27012.27979,1.200000048,-0.639061822,0.346110974
Oahu,4701,"(5,10]",6.696696595,-157.9443607,21.30176311,-157.9427222,21.30254607,8268.9,12,8.072587359,4,86.25,2.986078811,4,13.25,2.986078811,4,0.5,0,4,13.75,2.986078811,4,5.496666749,1.156666666,44.74130541,0.058913333,2.504088072,1.774890656,0,1.609566432,3.748584087,27007.05037,5.099999905,-0.390926441,0.435136059
Oahu,5181,"(5,10]",5.308363204,-157.8523214,21.28371268,-157.8525822,21.28374506,7603.9,8.125,2.393567769,4,77.75,1.707825128,4,20.25,2.061552813,4,2,0.577350269,4,22.25,1.707825128,4,5.389999866,0.469999999,45.06329677,0.058716666,2.500188648,1.02735062,3813.213366,-0.393681196,3.72273864,26959.4739,300.1000061,-0.793437806,0.760821787
Oahu,5433,"[0,5]",0.9144,-157.6957438,21.27468747,-157.6993442,21.2717455,400,33.8975,13.7925617,4,NA,NA,4,18.9175,5.805522515,4,45.2025,13.55673603,4,64.12,16.07190717,4,6.590000153,0,49.33501535,0.055290909,2.489433936,0.180560328,923.4644087,-0.017958177,0.990342858,144576.1726,305.8999939,-2.067353811,0.080846072
Oahu,5892,"(5,10]",5.590442438,-157.7982838,21.25663704,-157.7984982,21.25301153,9292.8,3,1.354006401,4,78,7.626707459,4,19.375,5.153882032,4,2.625,2.839454173,4,22,7.626707459,4,5.369999886,0,44.75870571,0.056263889,2.470566084,0.177397646,22659.27112,-0.357282463,2.467279751,53037.44492,307.6999817,-0.711656227,0.170368481
Oahu,5893,"(5,10]",6.459341801,-157.7905861,21.25663704,-157.7894842,21.25519631,9267.5,3.875,1.31497782,4,76.75,4.55521679,4,20.375,0.75,4,2.875,4.75,4,23.25,4.55521679,4,5.369999886,0,44.51126225,0.056263889,2.470566084,0.537076374,22123.98633,-0.378142888,1.955091096,43860.02713,142.3999939,-0.459741326,0.285244507
Oahu,13,"[0,5]",0.9144,-157.8340733,21.48226739,-157.8345542,21.48122667,300,10,10,3,NA,NA,3,23.33333333,15.27525232,3,53.33333333,25.16611478,3,76.66666667,11.54700538,3,4.130000114,0.769999981,43.64601568,0.072375758,2.400377346,1.929467992,9245.241475,-0.886756266,-0.283456308,231708.3828,20.80000114,-2.067353811,0.097451292
Oahu,4703,"(5,10]",5.257400121,-157.925017,21.30176311,-157.9246942,21.29782366,6416.3,25,9.013878189,3,81.33333333,2.753785274,3,17.5,2.5,3,1.166666667,1.607275127,3,18.66666667,2.753785274,3,5.496666749,1.156666666,44.74130541,0.058913333,2.504088072,0.250684799,656.7102624,1.800776071,3.616891566,27002.95037,9.400000572,-0.808213234,0.408626849
Oahu,5668,"[0,5]",0.9144,-157.6968787,21.26566226,-157.6993442,21.26908433,300,36.55,17.7159448,3,NA,NA,3,15.65,4.16068504,3,45.44333333,19.51053391,3,61.09666667,18.59202607,3,6.590000153,0,49.33501535,0.055290909,2.489433936,4.712097983,181.8775392,-0.01826317,0.98979807,24641.52384,247.2324209,-2.067353811,0.060524366
Oahu,489,"[0,5]",0.9144,-157.77996,21.46421696,-157.7804702,21.46101,200,72.5,3.535533906,2,NA,NA,2,7.5,3.535533906,2,10,0,2,17.5,3.535533906,2,4.239999771,0.610000014,44.07959645,0.073160606,2.410943301,1.745147898,0,-0.324562786,0.098517553,231387.0122,6,-2.067353811,0.259870113
Oahu,956,"[0,5]",0.9144,-157.808815,21.44616654,-157.8075122,21.447355,200,55,21.21320344,2,NA,NA,2,15,7.071067812,2,30,14.14213562,2,45,21.21320344,2,4.110000134,0.75999999,43.7134254,0.072768182,2.399811259,1.592176367,3976.796797,0.715413577,1.476679477,231387.0122,27.70000076,-2.067353811,0.043311686
Oahu,1192,"[0,5]",1.3716,-157.7982,21.43714132,-157.7984982,21.4339,27.6012,52.46582312,6.590504622,2,20.93069103,1.176606946,2,28.29591951,3.023796373,2,50.77338946,4.200403325,2,79.07,1.173797257,2,4.239999771,0,47.39763346,0.072902273,2.409622552,5.67915691,3384.065974,0.042937021,0.497713447,231580.4886,100.6999969,-1.934800494,0.782741304
Oahu,1430,"[0,5]",0.9144,-157.770425,21.42811611,-157.7714562,21.427935,200,7.5,3.535533906,2,NA,NA,2,15,7.071067812,2,60,14.14213562,2,75,7.071067812,2,4.239999771,0.600000024,43.73589531,0.072768182,2.409622552,0.927319533,513.378216,0.808961393,1.621541569,217668.4237,19.70000076,-2.067353811,0.129935057
Oahu,5180,"(5,10]",5.115541099,-157.8588983,21.28371268,-157.8615962,21.28736113,4562.8,8.75,1.767766953,2,82.5,0.707106781,2,15.5,0,2,2,0.707106781,2,17.5,0.707106781,2,5.389999866,0.469999999,45.06329677,0.058716666,2.500188648,0.105501503,2474.532876,-0.632813111,2.032759106,26955.88273,300.1000061,-0.849341589,1
Oahu,5182,"(5,10]",6.528989325,-157.8466189,21.28371268,-157.8435682,21.28052788,5412.4,15,0,2,80.25,3.181980515,2,18.75,1.767766953,2,1,1.414213562,2,19.75,3.181980515,2,5.070000172,0.150000006,45.06329677,0.058716666,2.471131991,0.478715396,4502.161273,-0.295404009,4.410277511,26959.4739,947.4000244,-0.439548827,0.28874457
Oahu,251,"[0,5]",0.9144,-157.80656,21.47324218,-157.8075122,21.47409,100,89,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1,4.130000114,0.769999981,43.41466408,0.072375758,2.400377346,0.278144649,0,-0.999326126,-0.7670638,245548.0918,8.399999619,-2.067353811,0.055967117
Oahu,485,"[0,5]",0.9144,-157.81608,21.46421696,-157.8165262,21.46227,100,89,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1,4.130000114,0.769999981,43.41466408,0.072375758,2.400377346,5.964156808,2248.199008,-0.757940638,-0.355239333,245548.0918,18.39999962,-2.067353811,0.055967117
Oahu,486,"[0,5]",0.9144,-157.8097,21.46421696,-157.8075122,21.46063,1855,54.96834946,NA,1,97.77181244,NA,1,1.854758024,NA,1,0.332241803,NA,1,2.19,NA,1,4.130000114,0.769999981,41.54423885,0.073460607,2.400377346,2.361331432,1438.990018,-0.787511781,-0.471436477,245548.0918,12,-2.067353811,0.055967117
Oahu,957,"[0,5]",0.9144,-157.79416,21.44616654,-157.7984982,21.44595,100,85,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1,4.239999771,0.600000024,43.7134254,0.072768182,2.409622552,7.507668865,292.4934253,-0.800281132,-0.525704994,231580.4886,24.5,-2.067353811,0.055967117
Oahu,959,"[0,5]",0.9144,-157.78204,21.44616654,-157.7804702,21.45067,100,90,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1,4.239999771,0.600000024,43.73589531,0.072768182,2.409622552,1.277107979,10.8424574,1.191179167,1.891341206,231580.4886,12.74318927,-2.067353811,0.055967117
Oahu,1191,"[0,5]",0.9144,-157.80513,21.43714132,-157.8075122,21.44037,100,30,NA,1,NA,NA,1,25,NA,1,40,NA,1,65,NA,1,4.110000134,0.75999999,43.7134254,0.072768182,2.399811259,3.45356293,2654.212759,1.056196697,1.767220611,231387.0122,86.90000153,-2.067353811,0.055967117
Oahu,4701,"[0,5]",4.380045547,-157.9397066,21.30176311,-157.9427222,21.30296025,1903.9,7.5,NA,1,92,NA,1,7.5,NA,1,0.5,NA,1,8,NA,1,5.496666749,1.156666666,44.74130541,0.058913333,2.504088072,4.922253313,0,1.753326601,3.635171644,27007.05037,5.099999905,-1.062579505,0.055967117
Oahu,4703,"[0,5]",4.975684323,-157.928193,21.30176311,-157.9246942,21.29914673,2187.7,45,NA,1,75,NA,1,25,NA,1,0,NA,1,25,NA,1,5.496666749,1.156666666,44.74130541,0.058913333,2.504088072,0.736997811,656.7102624,1.798977281,3.614077004,27011.76214,9.412974272,-0.889889445,0.055967117
Oahu,4938,"(5,10]",5.569727404,-157.9212742,21.2927379,-157.9246942,21.29643965,2217.5,27.5,NA,1,86.5,NA,1,12.5,NA,1,1,NA,1,13.5,NA,1,5.550000191,1.25999999,44.74130541,0.058394537,2.510377416,0.057844522,0,-0.512793853,-0.00314464,27002.95037,1,-0.717662015,0.055967117
Oahu,5181,"[0,5]",4.754950925,-157.8541421,21.28371268,-157.8525822,21.28522532,2258.6,6.5,NA,1,82,NA,1,18,NA,1,0,NA,1,18,NA,1,5.389999866,0.469999999,45.06329677,0.058716666,2.500188648,2.611479657,3813.213366,-0.509661846,2.89831114,26959.4739,300.1000061,-0.953885386,0.055967117
Oahu,5417,"[0,5]",4.387058916,-157.8434441,21.27468747,-157.8435682,21.27826182,2292.6,10,NA,1,81,NA,1,15.5,NA,1,3.5,NA,1,19,NA,1,5.070000172,0.150000006,45.06329677,0.058716666,2.471131991,0.037945158,1553.01114,-0.656463575,1.780007306,26961.92096,298.8999939,-1.06054616,0.055967117
Oahu,5434,"[0,5]",0.9144,-157.694822,21.27468747,-157.6903302,21.272623,100,32.17,NA,1,NA,NA,1,25.22,NA,1,40.87,NA,1,66.09,NA,1,6.590000153,0,49.33501535,0.055290909,2.489433936,0.379945494,923.4644087,-0.017807617,0.990611792,140249.9344,305.8999939,-2.067353811,0.055967117
Oahu,5893,"[0,5]",4.939174023,-157.788637,21.25663704,-157.7894842,21.25681619,2245.1,6.5,NA,1,81,NA,1,17.5,NA,1,1.5,NA,1,19,NA,1,5.369999886,0,44.51126225,0.056263889,2.470566084,0.243355085,20921.51099,-0.418950924,1.73092595,38976.56529,142.3999939,-0.900474662,0.055967117
Oahu,6126,"(5,10]",5.361837333,-157.8032971,21.24761183,-157.8075122,21.2518701,2146.8,2,NA,1,86,NA,1,12.5,NA,1,1.5,NA,1,14,NA,1,5.980000019,0.300000012,45.00251401,0.057688241,2.494528357,0.145898513,14407.1098,-0.699612349,0.681139853,49519.91545,73.88846585,-0.777934365,0.055967117
